299,764,702,671,870,null
300,768,702,669,870,null
300,765,699,667,869,null
300,767,702,670,868,null
299,767,700,671,870,null
300,764,698,670,870,null
301,766,700,669,870,null
300,766,703,670,869,null
300,763,700,672,868,null
300,766,698,669,871,null
300,766,702,670,870,null
301,766,702,671,873,null
301,765,702,672,871,null
300,765,702,671,870,null
301,764,699,670,871,null
300,766,702,669,872,null
300,765,701,670,869,null
300,766,702,670,871,null
300,766,703,670,870,null
301,765,702,671,870,null
301,765,702,671,870,null
300,765,700,667,872,null
301,766,702,671,868,null
300,765,702,671,869,null
300,765,703,669,872,null
300,765,700,672,871,null
298,766,701,671,866,null
301,767,703,671,870,null
300,766,702,669,867,null
300,768,702,666,869,null
300,768,703,670,870,null
300,763,699,671,870,null
302,768,701,669,870,null
300,767,701,669,871,null
300,765,701,668,871,null
300,765,698,666,869,null
300,764,701,670,870,null
301,765,701,671,871,null
300,762,701,671,870,null
300,768,701,669,870,null
300,768,702,670,870,null
301,766,702,671,871,null
300,763,699,665,872,null
301,767,702,669,869,null
300,765,701,669,871,null
300,765,700,670,871,null
301,767,702,670,869,null
300,766,702,670,870,null
300,768,703,671,871,null
301,765,702,670,870,null
301,768,701,671,870,null
300,768,703,670,870,null
300,767,703,672,867,null
300,763,701,670,871,null
301,766,701,669,870,null
301,765,702,671,871,null
301,765,702,669,869,null
301,767,702,670,870,null
301,766,701,672,870,null
301,765,700,669,870,null
300,765,702,672,871,null
300,766,701,672,872,null
300,764,701,665,868,null
300,764,702,668,865,null
301,765,701,669,867,null
300,762,699,667,867,null
300,762,699,666,867,null
300,763,700,668,867,null
300,766,702,669,868,null
312,437,418,386,571,a
312,438,419,386,573,a
312,437,419,386,571,a
313,438,419,386,572,a
313,438,419,386,571,a
313,438,419,386,571,a
313,436,417,387,572,a
313,437,419,386,572,a
312,439,419,385,572,a
313,438,420,387,573,a
312,438,420,387,573,a
313,438,419,386,571,a
314,438,419,385,569,a
314,438,418,386,570,a
315,438,420,386,572,a
315,438,420,387,572,a
314,438,418,386,571,a
315,438,419,385,572,a
314,438,420,386,572,a
313,438,419,386,572,a
314,437,419,386,568,a
314,438,418,385,571,a
314,437,419,386,571,a
314,438,420,387,572,a
314,438,419,386,573,a
314,438,420,386,571,a
314,439,419,386,572,a
314,439,418,386,573,a
315,439,419,386,573,a
314,438,419,385,571,a
314,434,419,386,571,a
315,438,419,386,571,a
314,437,418,386,571,a
314,438,419,386,571,a
314,438,419,386,571,a
314,438,420,386,571,a
314,437,420,387,573,a
314,436,419,386,571,a
314,439,420,385,572,a
314,438,420,386,571,a
313,439,420,387,572,a
315,438,420,387,571,a
314,438,419,386,571,a
315,438,419,386,572,a
314,439,420,387,571,a
314,438,419,387,573,a
314,436,417,386,572,a
314,438,420,385,571,a
314,437,419,386,572,a
316,438,418,386,571,a
314,439,419,386,572,a
314,439,419,385,571,a
315,439,420,385,571,a
315,438,419,386,573,a
315,438,418,386,572,a
314,438,420,387,571,a
315,438,420,386,572,a
315,439,419,385,571,a
315,439,420,386,571,a
314,437,419,386,572,a
315,438,419,386,570,a
315,438,419,386,572,a
315,439,419,386,571,a
315,439,420,384,569,a
314,438,419,386,572,a
315,438,420,386,572,a
315,438,420,386,572,a
316,437,418,385,570,a
315,438,420,387,572,a
314,438,418,385,569,a
317,442,421,384,574,a
314,438,421,389,577,a
316,442,423,389,577,a
314,440,420,387,577,a
317,443,423,389,576,a
315,438,420,386,571,a
317,442,424,390,575,a
317,440,418,387,572,a
317,442,422,389,576,a
317,444,423,387,571,a
313,438,419,387,572,a
315,439,419,386,572,a
314,438,419,385,571,a
315,439,420,386,572,a
314,438,420,387,574,a
314,437,418,386,571,a
316,439,421,388,575,a
316,439,420,386,573,a
316,440,421,387,574,a
315,440,420,388,574,a
315,439,420,387,574,a
315,439,420,387,572,a
315,439,421,387,572,a
316,438,419,388,574,a
315,439,420,386,573,a
316,439,419,387,573,a
316,439,420,387,573,a
315,440,421,388,574,a
316,439,421,387,574,a
316,440,421,388,574,a
316,441,420,387,573,a
316,440,421,387,572,a
315,438,418,387,572,a
316,440,420,386,572,a
314,439,421,387,574,a
315,439,419,387,573,a
316,440,420,386,573,a
315,439,419,387,573,a
316,440,420,388,574,a
315,439,420,387,572,a
316,440,420,387,572,a
316,440,420,387,573,a
315,439,419,387,573,a
315,439,420,386,573,a
317,440,421,387,572,a
315,439,420,385,574,a
315,439,420,387,573,a
316,439,420,387,571,a
316,439,419,387,573,a
315,439,421,385,574,a
314,439,421,387,573,a
316,440,420,387,573,a
316,440,421,386,571,a
316,440,420,387,573,a
315,438,420,388,575,a
316,439,420,387,574,a
315,441,421,388,573,a
315,440,421,388,574,a
316,439,421,387,575,a
315,437,419,386,572,a
317,440,421,387,573,a
315,439,420,388,574,a
315,439,419,387,573,a
315,440,420,387,573,a
316,439,420,386,572,a
315,439,421,388,574,a
316,440,418,385,569,a
316,440,420,386,573,a
315,440,420,387,573,a
315,438,420,386,573,a
316,439,421,388,575,a
315,440,420,388,574,a
316,439,421,388,574,a
316,440,420,388,574,a
316,440,420,387,573,a
316,441,421,387,574,a
316,439,421,387,573,a
315,440,420,386,573,a
315,439,420,384,571,a
315,439,420,387,574,a
316,440,421,387,573,a
315,439,420,387,573,a
316,439,420,387,572,a
316,440,420,388,574,a
315,440,420,387,574,a
316,440,416,388,575,a
316,439,420,387,573,a
315,439,421,388,574,a
315,436,421,389,575,a
316,439,420,387,574,a
315,439,421,387,573,a
316,440,421,388,574,a
315,438,421,387,573,a
316,440,419,387,575,a
316,439,420,387,574,a
315,439,419,387,573,a
316,440,421,388,574,a
316,439,420,386,573,a
316,440,419,386,572,a
314,439,420,386,570,a
315,439,419,385,572,a
314,438,419,387,573,a
315,437,419,386,572,a
313,439,420,387,572,a
315,438,420,386,572,a
315,438,419,387,572,a
315,439,420,387,573,a
316,438,419,386,572,a
315,440,421,387,574,a
316,441,421,387,573,a
316,440,421,386,573,a
314,436,418,384,574,a
315,440,420,387,573,a
315,440,421,388,573,a
314,439,421,388,572,a
315,440,421,385,574,a
316,440,421,387,572,a
316,440,421,386,573,a
315,440,421,388,574,a
315,441,421,388,573,a
316,440,422,386,572,a
315,440,422,386,574,a
315,440,420,387,574,a
315,440,420,388,573,a
316,440,420,388,573,a
314,438,418,387,575,a
316,441,422,388,574,a
314,436,417,386,573,a
315,439,419,388,575,a
317,443,424,390,579,a
315,440,420,388,575,a
318,444,425,391,579,a
318,439,420,387,574,a
318,444,425,390,578,a
317,444,424,387,574,a
315,443,424,391,580,a
318,443,424,390,578,a
315,441,418,389,579,a
317,444,423,389,578,a
315,440,421,387,575,a
317,439,422,388,574,a
315,440,421,387,574,a
315,440,421,387,573,a
315,439,420,387,573,a
315,439,420,386,574,a
316,440,420,387,573,a
315,439,420,387,575,a
315,441,421,387,574,a
316,441,422,387,575,a
315,440,421,387,574,a
316,441,421,388,573,a
314,441,418,385,570,a
315,440,420,387,573,a
315,438,419,388,574,a
315,439,419,387,574,a
315,441,421,388,574,a
315,441,421,388,575,a
315,440,421,388,576,a
315,440,419,387,575,a
316,441,422,388,575,a
315,441,421,388,574,a
315,441,420,387,574,a
315,441,420,387,575,a
315,441,421,388,574,a
315,440,422,388,574,a
316,436,420,387,574,a
316,441,421,387,574,a
314,442,422,388,574,a
315,439,421,387,574,a
315,439,420,387,574,a
316,440,420,386,572,a
315,439,421,388,576,a
315,440,421,388,575,a
314,440,420,387,576,a
316,441,421,388,574,a
315,441,422,388,576,a
315,441,421,388,575,a
316,441,421,388,574,a
315,439,422,388,574,a
316,441,422,388,574,a
315,440,422,387,575,a
316,440,420,387,574,a
316,439,420,387,572,a
316,439,420,386,573,a
316,441,420,387,575,a
315,440,421,388,575,a
317,441,421,388,574,a
315,442,422,387,574,a
315,441,422,388,573,a
316,441,421,388,575,a
315,441,420,387,572,a
316,440,421,387,574,a
316,439,420,387,574,a
316,439,421,387,575,a
316,440,421,387,575,a
315,441,421,387,575,a
316,441,422,388,575,a
315,440,421,387,574,a
315,442,421,388,575,a
317,441,422,387,574,a
316,439,422,387,571,a
316,441,421,389,576,a
316,440,422,388,574,a
315,440,422,388,574,a
316,440,421,388,574,a
315,440,421,388,574,a
315,440,421,387,574,a
316,441,421,388,572,a
314,440,421,386,573,a
315,439,420,387,573,a
316,440,420,387,573,a
316,441,421,387,573,a
316,441,421,388,575,a
315,440,421,388,574,a
316,441,422,388,574,a
316,440,421,389,576,a
315,440,421,388,575,a
316,440,421,387,575,a
316,441,422,388,574,a
315,437,420,387,574,a
315,439,420,387,574,a
316,440,422,388,574,a
316,442,422,389,575,a
316,440,421,388,574,a
316,440,421,388,574,a
316,442,421,388,574,a
314,440,422,388,575,a
315,440,421,388,575,a
316,440,420,387,573,a
316,441,422,388,574,a
316,441,422,388,575,a
316,439,421,388,574,a
316,440,421,387,571,a
316,442,422,388,575,a
316,441,421,388,574,a
316,440,421,388,574,a
316,439,419,387,573,a
315,440,420,387,573,a
316,439,420,389,575,a
316,441,421,387,572,a
316,440,422,388,575,a
316,441,421,388,575,a
316,440,421,388,573,a
316,440,421,388,575,a
316,442,421,388,574,a
315,440,421,388,576,a
316,440,421,388,575,a
314,441,420,388,574,a
316,440,421,387,575,a
225,691,608,615,855,b
226,692,611,615,857,b
227,691,611,615,856,b
225,688,610,617,856,b
226,692,613,617,857,b
225,691,612,615,857,b
225,693,613,615,856,b
226,692,612,615,854,b
225,691,614,615,855,b
225,691,612,616,854,b
226,691,611,614,855,b
225,691,613,615,855,b
225,690,612,616,856,b
225,690,611,616,854,b
225,690,612,615,856,b
226,693,613,616,855,b
225,692,613,616,858,b
225,692,612,615,858,b
226,691,613,612,852,b
225,691,612,615,855,b
225,692,614,617,859,b
224,693,612,614,854,b
225,693,613,615,855,b
226,692,612,616,855,b
226,690,608,614,857,b
225,692,611,614,855,b
226,692,612,614,856,b
226,694,613,616,858,b
226,693,613,616,857,b
225,691,612,616,853,b
225,692,612,615,855,b
225,693,613,616,855,b
225,691,613,615,855,b
225,691,611,615,852,b
226,694,613,617,856,b
226,691,613,617,858,b
225,693,613,615,856,b
225,691,612,615,858,b
226,692,612,614,855,b
225,693,613,616,858,b
225,691,611,615,856,b
226,692,612,617,857,b
227,693,614,616,856,b
226,693,614,616,857,b
226,690,610,611,855,b
226,693,611,616,856,b
225,692,612,617,857,b
226,691,612,615,856,b
225,692,612,615,857,b
226,692,612,615,854,b
225,691,612,615,856,b
227,693,611,613,856,b
225,692,611,617,857,b
226,694,614,616,856,b
225,693,613,617,857,b
226,692,612,616,856,b
226,693,613,616,856,b
226,691,612,617,858,b
226,692,613,616,858,b
225,685,612,615,855,b
225,692,611,615,856,b
226,692,613,616,857,b
225,691,612,616,855,b
226,693,611,615,855,b
226,692,610,615,856,b
226,692,613,615,855,b
226,690,614,616,858,b
227,691,612,615,855,b
226,692,614,615,855,b
226,686,609,616,856,b
226,691,613,616,859,b
225,691,611,614,856,b
226,692,612,615,854,b
226,691,611,615,857,b
225,690,612,614,856,b
226,690,612,615,856,b
226,689,612,615,856,b
226,693,613,616,849,b
226,692,612,616,856,b
225,692,612,615,856,b
226,692,612,615,855,b
226,692,609,615,851,b
226,693,613,616,858,b
225,690,608,614,855,b
225,689,613,614,854,b
226,692,612,616,856,b
225,691,613,615,856,b
226,691,611,615,856,b
226,694,613,611,856,b
226,692,612,614,856,b
226,691,610,614,858,b
226,694,612,615,857,b
226,693,613,616,856,b
226,693,613,620,863,b
226,690,612,615,857,b
228,700,616,618,862,b
226,698,613,617,857,b
225,693,617,620,864,b
227,697,617,620,864,b
226,692,608,614,860,b
227,692,611,614,856,b
225,692,612,615,854,b
227,692,613,615,856,b
226,692,613,615,856,b
226,692,612,614,858,b
225,690,611,615,855,b
226,689,612,615,856,b
226,690,612,612,854,b
226,692,612,616,855,b
227,690,611,615,857,b
224,691,611,616,856,b
225,691,612,617,857,b
226,691,611,616,856,b
226,692,613,616,857,b
225,692,613,616,858,b
226,692,612,615,856,b
226,692,612,613,856,b
226,692,612,611,854,b
226,692,612,616,856,b
225,691,612,615,854,b
226,691,612,614,856,b
226,691,610,615,854,b
226,692,613,615,855,b
226,691,612,616,856,b
226,691,607,616,850,b
225,692,613,614,855,b
226,692,613,616,855,b
226,691,613,616,857,b
226,691,611,616,857,b
226,690,612,615,856,b
225,692,612,616,856,b
226,690,614,617,857,b
226,691,613,617,856,b
226,691,612,616,855,b
226,692,611,611,849,b
225,690,613,617,857,b
225,691,613,616,856,b
226,691,611,616,857,b
226,691,612,616,855,b
225,693,611,613,854,b
226,691,612,616,858,b
226,691,612,616,857,b
226,691,612,615,856,b
226,684,606,615,849,b
226,692,613,616,857,b
225,692,613,615,855,b
226,686,612,615,856,b
226,692,611,614,855,b
225,692,614,616,856,b
225,690,612,615,856,b
226,688,610,612,857,b
226,693,613,617,856,b
226,689,612,615,857,b
226,692,612,615,856,b
226,693,613,616,858,b
225,693,612,615,857,b
227,688,611,610,854,b
226,692,612,615,856,b
226,692,612,614,854,b
225,690,612,616,856,b
226,691,611,615,855,b
225,691,612,616,856,b
225,690,613,611,851,b
225,692,612,613,854,b
226,690,611,614,855,b
227,692,613,616,856,b
225,692,612,616,858,b
226,692,612,615,856,b
226,692,612,615,856,b
225,688,607,616,856,b
226,693,613,617,858,b
225,691,612,615,856,b
225,693,612,615,856,b
226,687,611,615,856,b
225,691,612,615,854,b
226,691,612,614,854,b
226,691,612,616,857,b
226,690,612,616,856,b
225,690,610,614,856,b
226,690,612,615,849,b
226,692,613,617,856,b
225,692,611,616,855,b
225,694,613,614,854,b
226,691,612,617,857,b
226,691,612,615,857,b
227,693,612,619,863,b
227,693,612,616,856,b
228,698,613,618,864,b
227,695,617,615,855,b
226,693,617,621,863,b
227,698,618,621,864,b
226,690,611,611,857,b
227,695,617,621,863,b
228,694,613,616,856,b
226,697,617,620,862,b
228,697,617,617,857,b
226,692,613,619,863,b
227,697,618,622,863,b
226,691,612,615,856,b
226,692,612,617,849,b
226,691,611,616,858,b
226,691,611,615,857,b
226,691,612,616,855,b
225,686,612,615,856,b
226,690,611,616,856,b
226,690,611,614,854,b
226,686,610,612,856,b
226,692,612,615,855,b
227,693,614,615,856,b
226,691,611,616,858,b
225,692,612,616,855,b
227,693,614,616,857,b
226,692,613,616,857,b
225,692,613,616,858,b
226,693,614,617,858,b
226,692,614,616,857,b
227,693,614,617,857,b
227,689,612,617,857,b
227,692,614,617,856,b
227,691,612,617,857,b
227,689,611,616,857,b
227,693,615,616,858,b
226,693,614,618,859,b
226,691,613,616,859,b
225,690,609,611,857,b
227,693,614,617,860,b
226,693,614,618,858,b
226,690,614,616,858,b
227,692,613,616,855,b
227,693,613,616,857,b
246,557,531,516,779,c
247,558,530,516,779,c
247,558,530,518,780,c
246,557,530,516,779,c
247,558,531,516,778,c
246,558,530,516,778,c
247,558,530,517,778,c
247,558,529,517,777,c
245,558,529,516,779,c
247,557,529,516,776,c
247,557,530,516,775,c
247,558,527,514,777,c
247,558,531,513,777,c
247,559,531,517,779,c
247,559,530,517,779,c
247,558,530,516,779,c
247,558,531,516,774,c
247,559,530,517,778,c
247,556,530,517,780,c
248,553,527,516,778,c
247,559,529,516,778,c
247,559,531,516,778,c
246,558,531,516,779,c
259,565,536,523,787,c
259,564,537,524,787,c
259,565,537,523,786,c
259,565,537,524,786,c
259,565,536,525,786,c
259,566,537,524,787,c
259,564,538,525,786,c
260,566,537,523,785,c
259,565,537,524,786,c
258,566,536,524,785,c
260,564,537,521,785,c
259,564,536,524,787,c
259,565,537,524,786,c
258,565,536,523,786,c
259,566,538,524,784,c
259,566,537,524,785,c
259,566,538,524,786,c
259,566,537,522,786,c
260,565,537,523,786,c
259,565,537,524,786,c
259,565,537,524,786,c
260,565,537,525,786,c
258,566,538,523,786,c
259,565,536,522,785,c
258,563,533,525,787,c
259,566,537,521,786,c
258,566,536,522,786,c
259,562,536,523,786,c
259,565,536,523,786,c
260,566,537,524,784,c
259,566,537,524,785,c
259,565,535,522,782,c
259,566,537,525,782,c
260,567,537,523,786,c
261,568,539,527,790,c
259,565,537,524,791,c
260,569,539,523,786,c
246,552,526,511,770,c
246,558,529,516,777,c
248,555,528,511,769,c
247,558,530,517,779,c
244,552,527,514,774,c
246,554,530,517,782,c
247,557,529,516,778,c
247,559,531,517,778,c
246,558,530,517,780,c
246,557,530,522,776,c
247,555,528,513,775,c
247,559,528,516,773,c
247,554,526,514,778,c
247,558,530,517,778,c
247,557,530,516,774,c
247,557,529,517,779,c
247,554,527,515,771,c
248,558,531,517,779,c
247,556,524,513,776,c
246,558,530,516,778,c
245,551,527,515,773,c
247,557,529,517,780,c
245,559,530,516,779,c
244,552,529,519,778,c
247,558,530,519,781,c
246,556,529,515,774,c
247,558,530,514,780,c
247,566,525,508,767,c
247,558,529,513,772,c
247,555,526,515,787,c
246,557,530,516,779,c
244,554,525,503,777,c
247,556,517,516,773,c
245,557,530,512,784,c
248,558,531,517,779,c
244,556,530,518,774,c
247,557,530,516,778,c
247,553,527,512,774,c
247,553,527,514,777,c
247,554,528,516,777,c
247,553,528,514,777,c
247,553,527,514,775,c
247,553,528,514,775,c
247,553,528,514,774,c
247,553,529,515,775,c
247,553,529,515,774,c
247,551,528,515,775,c
247,552,528,513,777,c
246,551,527,514,777,c
248,552,527,515,776,c
247,553,529,514,775,c
247,553,528,514,775,c
248,553,527,514,776,c
247,552,527,514,776,c
247,552,528,514,775,c
247,552,528,515,777,c
248,552,527,514,775,c
247,551,527,515,775,c
248,554,529,515,775,c
246,553,525,515,777,c
247,552,527,515,776,c
247,551,527,514,775,c
247,552,528,514,774,c
247,553,527,515,776,c
247,553,528,514,775,c
246,553,528,515,776,c
247,552,528,515,775,c
247,552,528,515,777,c
247,552,528,514,772,c
248,552,526,514,775,c
247,552,526,513,775,c
247,550,525,513,776,c
248,553,529,515,777,c
247,552,528,514,776,c
247,549,526,512,773,c
247,549,527,514,774,c
247,549,527,514,775,c
247,548,526,514,776,c
247,549,526,513,773,c
247,550,527,512,773,c
248,550,527,513,771,c
248,550,527,510,772,c
247,549,527,512,773,c
246,546,524,513,775,c
247,550,525,512,771,c
248,548,527,512,773,c
247,545,524,512,774,c
248,550,527,512,771,c
248,549,527,513,774,c
247,543,524,511,772,c
246,549,528,514,768,c
249,554,531,514,774,c
247,545,530,518,782,c
249,553,531,518,783,c
246,549,530,518,780,c
249,555,531,518,783,c
246,550,530,512,783,c
249,553,530,517,774,c
246,549,530,517,780,c
248,553,531,517,774,c
247,553,531,518,783,c
249,553,531,517,774,c
247,552,530,517,779,c
247,546,526,512,773,c
247,548,526,512,773,c
246,546,524,513,776,c
247,548,526,513,775,c
246,548,525,512,773,c
247,547,526,512,773,c
247,548,526,513,775,c
247,549,527,514,773,c
246,548,526,512,769,c
246,548,526,513,775,c
226,732,504,490,762,d
225,731,505,492,763,d
225,732,504,490,762,d
226,732,505,490,761,d
226,732,503,488,757,d
226,732,506,490,762,d
225,732,503,489,763,d
226,735,504,490,761,d
226,733,506,490,762,d
225,733,505,490,762,d
226,732,505,488,762,d
225,730,504,489,763,d
226,733,505,491,762,d
225,732,505,491,763,d
225,731,504,490,760,d
225,730,504,490,762,d
225,731,504,489,762,d
226,734,504,490,764,d
224,730,502,490,761,d
226,730,504,490,762,d
226,732,504,489,762,d
226,733,504,489,761,d
225,730,503,490,764,d
226,731,504,489,761,d
225,734,505,491,758,d
225,734,506,491,763,d
226,734,506,491,762,d
225,733,505,491,763,d
226,730,502,490,762,d
225,731,506,491,763,d
226,733,506,492,761,d
225,733,506,491,764,d
226,729,505,490,762,d
226,732,505,490,761,d
226,731,503,490,763,d
224,732,504,490,763,d
225,732,504,490,763,d
225,730,504,489,762,d
225,732,505,490,762,d
226,731,504,490,762,d
226,731,505,490,764,d
225,728,502,491,759,d
225,733,505,490,758,d
226,734,506,491,764,d
225,732,505,490,762,d
225,730,504,490,763,d
226,731,503,489,762,d
225,731,503,489,761,d
225,733,506,491,762,d
225,730,511,489,761,d
226,732,505,489,761,d
226,733,504,489,757,d
226,734,504,490,757,d
225,731,503,488,762,d
226,731,504,490,762,d
226,734,505,489,762,d
226,733,505,491,764,d
225,731,505,491,763,d
225,731,504,490,763,d
225,731,504,489,761,d
226,729,505,491,762,d
226,731,504,490,763,d
225,731,504,489,761,d
225,734,505,491,762,d
225,732,504,490,762,d
226,732,506,491,763,d
225,732,505,491,761,d
224,731,504,490,761,d
225,731,505,491,763,d
226,732,504,490,762,d
226,733,504,491,764,d
226,732,505,491,762,d
226,733,504,490,762,d
225,727,503,488,762,d
226,733,504,490,762,d
226,732,505,490,763,d
225,732,504,490,762,d
225,730,504,488,761,d
225,732,504,489,762,d
226,732,504,490,758,d
225,729,505,491,763,d
225,730,505,490,762,d
226,734,502,491,762,d
225,734,505,490,758,d
226,733,506,491,762,d
225,732,506,490,764,d
226,730,502,488,761,d
226,731,505,489,760,d
226,733,505,491,762,d
225,730,505,491,762,d
225,728,500,487,761,d
226,733,504,489,764,d
225,732,505,489,763,d
225,732,505,490,762,d
226,732,505,492,762,d
225,730,504,489,763,d
225,731,505,490,762,d
226,730,504,490,763,d
225,731,504,490,761,d
225,732,504,488,762,d
226,732,505,490,763,d
226,732,505,490,763,d
225,732,505,490,762,d
226,733,505,488,757,d
226,732,505,491,763,d
225,733,504,490,762,d
226,733,504,490,762,d
225,732,505,489,761,d
226,730,504,490,762,d
226,731,505,489,763,d
225,731,505,490,762,d
225,731,504,490,761,d
225,733,504,489,760,d
226,730,503,490,761,d
225,735,506,491,763,d
225,732,505,490,762,d
224,729,504,489,758,d
224,728,501,486,756,d
224,727,503,486,756,d
219,493,494,494,728,e
219,496,495,494,727,e
219,494,493,492,726,e
219,496,494,493,726,e
220,495,495,491,720,e
219,494,494,493,728,e
219,495,494,493,727,e
219,494,494,493,721,e
219,496,495,494,727,e
219,495,495,494,728,e
219,495,491,493,728,e
219,496,494,492,726,e
219,494,494,494,726,e
219,494,494,493,727,e
218,495,495,494,729,e
219,495,494,492,727,e
220,495,495,494,728,e
218,495,494,493,727,e
219,494,494,493,728,e
219,494,495,493,727,e
220,495,494,489,726,e
219,494,494,492,727,e
219,494,494,492,726,e
219,494,494,494,727,e
220,496,495,493,729,e
220,494,494,493,727,e
220,496,495,491,728,e
219,492,495,493,727,e
219,494,493,493,726,e
219,494,494,493,727,e
219,495,494,493,727,e
220,494,495,494,729,e
219,495,494,494,726,e
219,495,495,491,724,e
220,495,494,494,727,e
220,495,494,492,727,e
219,493,494,494,727,e
219,495,494,493,727,e
220,496,494,494,728,e
220,496,494,493,726,e
219,491,491,493,728,e
220,494,494,494,726,e
219,496,496,493,727,e
219,494,495,495,726,e
219,494,495,488,723,e
219,494,494,494,728,e
220,496,494,493,726,e
219,494,494,495,728,e
219,493,495,495,727,e
217,497,495,493,727,e
219,495,495,494,727,e
218,493,492,493,727,e
219,496,495,493,727,e
221,500,499,498,732,e
219,496,495,495,734,e
221,500,499,497,734,e
217,495,491,491,726,e
221,499,498,497,733,e
220,499,497,493,728,e
219,499,497,497,733,e
221,499,500,498,726,e
219,495,494,498,734,e
221,500,499,497,732,e
219,495,494,488,723,e
220,500,499,498,734,e
221,497,492,493,726,e
